Iteracion	Nombre	Promedio	Desviacion	Error(2sigma/raiz(n)*promedio)
Real DNA test 0
Occupation In
0	LinHashV2_IO_insert(2^10)	0,0	0,0	NaN
0	BTree_IO_successfulSearch(2^11)	20000,0	0,0	0,0
0	ExtHash_IO_successfulSearch(2^11)	10000,0	0,0	0,0
0	LinHashV1_IO_insert(2^11)	333290,0	0,0	0,0
0	LinHashV2_IO_insert(2^11)	0,0	0,0	NaN
0	BTree_IO_successfulSearch(2^12)	20000,0	0,0	0,0
0	ExtHash_IO_successfulSearch(2^12)	10000,0	0,0	0,0
0	LinHashV1_IO_insert(2^12)	606172,0	0,0	0,0
0	LinHashV2_IO_insert(2^12)	0,0	0,0	NaN
0	BTree_IO_successfulSearch(2^13)	20000,0	0,0	0,0
0	ExtHash_IO_successfulSearch(2^13)	10000,0	0,0	0,0
0	LinHashV1_IO_insert(2^13)	1146872,0	0,0	0,0
0	LinHashV2_IO_insert(2^13)	0,0	0,0	NaN
0	BTree_IO_successfulSearch(2^14)	20000,0	0,0	0,0
0	ExtHash_IO_successfulSearch(2^14)	10000,0	0,0	0,0
0	LinHashV1_IO_insert(2^14)	2209003,0	0,0	0,0
0	LinHashV2_IO_insert(2^14)	0,0	0,0	NaN
0	BTree_IO_successfulSearch(2^15)	20000,0	0,0	0,0
0	ExtHash_IO_successfulSearch(2^15)	10000,0	0,0	0,0
0	LinHashV1_IO_insert(2^15)	4370381,0	0,0	0,0
0	LinHashV2_IO_insert(2^15)	0,0	0,0	NaN
IO unfavorable search
0	BTree_IO_unfavorableSearch(2^10)	20000,0	0,0	0,0
0	ExtHash_IO_unfavorableSearch(2^10)	10000,0	0,0	0,0
0	LinHashV1_IO_unfavorableSearch(2^10)	320000,0	0,0	0,0
0	LinHashV2_IO_unfavorableSearch(2^10)	0,0	0,0	NaN
0	BTree_IO_unfavorableSearch(2^11)	20000,0	0,0	0,0
0	ExtHash_IO_unfavorableSearch(2^11)	10000,0	0,0	0,0
0	LinHashV1_IO_unfavorableSearch(2^11)	610000,0	0,0	0,0
0	LinHashV2_IO_unfavorableSearch(2^11)	0,0	0,0	NaN
0	BTree_IO_unfavorableSearch(2^12)	20000,0	0,0	0,0
0	ExtHash_IO_unfavorableSearch(2^12)	10000,0	0,0	0,0
